year,ruler_count,ruler_name,display_name,dynasty,house_color,start_year,end_year,wiki_title,notes,fait_1,fait_2,fait_3
1134,1,Louis VI,Louis VI le Gros,Capetiens,#bc6c25,1108,1137,Louis VI of France,,"Louis VI, dit « le Gros », « l’Éveillé (non dormiens) » ou « le Batailleur », né le 1er décembre 1081 à Paris et mort le 1er août 1137 au château royal de Béthisy-Saint-Pierre, est roi des Francs du 30 juillet 1108 au 1er août 1137.",Il est le cinquième roi de la dynastie dite des Capétiens directs.,Louis VI le Gros figure dans la succession canonique retenue pour la timeline.
1135,1,Louis VI,Louis VI le Gros,Capetiens,#bc6c25,1108,1137,Louis VI of France,,"Louis VI, dit « le Gros », « l’Éveillé (non dormiens) » ou « le Batailleur », né le 1er décembre 1081 à Paris et mort le 1er août 1137 au château royal de Béthisy-Saint-Pierre, est roi des Francs du 30 juillet 1108 au 1er août 1137.",Il est le cinquième roi de la dynastie dite des Capétiens directs.,Louis VI le Gros figure dans la succession canonique retenue pour la timeline.
1136,1,Louis VI,Louis VI le Gros,Capetiens,#bc6c25,1108,1137,Louis VI of France,,"Louis VI, dit « le Gros », « l’Éveillé (non dormiens) » ou « le Batailleur », né le 1er décembre 1081 à Paris et mort le 1er août 1137 au château royal de Béthisy-Saint-Pierre, est roi des Francs du 30 juillet 1108 au 1er août 1137.",Il est le cinquième roi de la dynastie dite des Capétiens directs.,Louis VI le Gros figure dans la succession canonique retenue pour la timeline.
1137,2,Louis VI | Louis VII,Louis VI le Gros & Louis VII le Jeune,Capetiens,#bc6c25,1108 & 1137,1137 & 1180,Louis VI of France | Louis VII of France,,"Louis VI, dit « le Gros », « l’Éveillé (non dormiens) » ou « le Batailleur », né le 1er décembre 1081 à Paris et mort le 1er août 1137 au château royal de Béthisy-Saint-Pierre, est roi des Francs du 30 juillet 1108 au 1er août 1137. | Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Il est le cinquième roi de la dynastie dite des Capétiens directs. | Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VI le Gros figure dans la succession canonique retenue pour la timeline. | Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1138,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1139,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1140,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1141,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1142,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1143,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1144,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1145,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1146,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1147,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1148,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1149,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1150,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1151,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1152,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1153,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1154,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1155,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1156,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1157,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1158,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1159,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1160,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1161,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1162,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1163,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1164,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1165,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1166,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1167,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1168,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1169,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1170,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1171,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1172,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1173,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1174,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1175,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1176,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
1177,1,Louis VII,Louis VII le Jeune,Capetiens,#bc6c25,1137,1180,Louis VII of France,,"Louis VII, dit « le Jeune » puis « le Pieux », né en 1120 et mort le 18 septembre 1180 à Paris, est roi des Francs de 1137 à 1180.",Louis VII le Jeune appartient à la dynastie des Capetiens.,Louis VII le Jeune figure dans la succession canonique retenue pour la timeline.
